date,best,worst
2016-02,0.006218229858204732,-0.01881380520004313
2016-03,0.054128284025064186,0.1588565236190334
2016-04,0.017843114440038325,0.1083603077022417
2016-05,0.013373682162328822,-0.05406031966325826
2016-06,0.0038895477220648937,-0.01035702686407602
2016-07,0.06011569764639714,0.08639735638280399
2016-08,0.008029472035248132,0.06379069928778336
2016-09,0.017540085905347943,0.04089615958102513
2016-10,-0.02311999846206162,-0.16806744799658188
2016-11,0.13989077901234848,0.0550091837765649
2016-12,0.05750204207026398,-0.04629857093794271
2017-01,-0.005958420676179228,0.08764494268689305
2017-02,0.018854447530282252,0.00934116644202732
2017-03,0.006683833406423224,-0.010994564885622816
2017-04,0.019371774974861165,-0.08171549793332814
2017-05,-0.023070016459896564,-0.09261605702107771
2017-06,0.04278412305051459,0.10732756877318024
2017-07,0.006281812486413399,-0.042303597528953095
2017-08,-0.025983474568056397,-0.03844138203770853
2017-09,0.06230599962931589,0.13539364817086605
2017-10,0.01336828439089003,-0.0257597732474096
2017-11,0.022563602603040623,0.009246351287583825
2017-12,0.0037186544908036083,0.02467812045666506
2018-01,0.026267864861874834,0.07114264396601357
2018-02,-0.04323438288207397,-0.05992411311279282
2018-03,0.031170363932542373,-0.012548463185667056
2018-04,-0.006008268509758634,0.000282935157883919
2018-05,0.04969717655960596,0.04802603246876969
2018-06,0.006292534447857184,-0.03364785995800047
2018-07,0.004678889870119743,-0.0546183829777874
2018-08,0.02666829245761618,-0.009362948259513358
2018-09,-0.030739904640210328,-0.016530188262695433
2018-10,-0.07683497771882682,-0.13152632970828562
2018-11,-0.012845489729952538,-0.04170279486133949
2018-12,-0.1043853637820575,-0.2413019895077741
2019-01,0.08100552636780772,0.2847532908990979
2019-02,0.058316894851159276,0.06087473974417661
2019-03,-0.037635625432012584,0.04589693020447159
2019-04,0.03854325689411778,-0.01565574141219258
2019-05,-0.0845420785518945,-0.12265643548380466
2019-06,0.06529381966131038,0.009519583032233637
2019-07,0.0009540694161842118,-0.05930287522030993
2019-08,-0.0555342623137403,-0.03648999135708435
2019-09,0.05049148369987958,0.023618850755738097
2019-10,0.02009589964058249,-0.026104284294997337
2019-11,0.030019321840372846,0.04580016424311908
2019-12,0.02600415930995949,0.10363466139679076
2020-01,-0.048476477083459014,0.02567072602687404
2020-02,-0.10757012497342654,-0.01646449535357532
2020-03,-0.27278342259116467,-0.23737693275848865
2020-04,0.13139660536689915,0.38472143117920493
2020-05,0.036354888281493906,0.12672777654777748
2020-06,0.03440067054296377,0.22263496772386135
2020-07,0.02456702780589694,0.05461732496973129
2020-08,0.06126529452798421,0.015988080078968785
2020-09,-0.019260304717754462,-0.06841742589254862
2020-10,0.037343458009127056,-0.02792609953088685
2020-11,0.15232660900073822,0.40753735644044353
2020-12,0.06332761235476936,0.14023682009777985
2021-01,0.06290816497545165,0.3830407713749446
2021-02,0.10355037454879491,0.13452153103775344
2021-03,0.07412711333105106,-0.008952724643240787
2021-04,0.03663138084200908,0.03523522188828794
2021-05,0.055080996741016845,-0.006223887231317335
2021-06,0.0016850127221550942,0.09187493959267157
2021-07,-0.015470178109972038,-0.12552771220216527
2021-08,0.03706635989736297,0.009209787063882691
2021-09,-0.0034697006421629335,-0.048108741555915886
2021-10,0.04711962198853142,-0.03152906744158826
2021-11,-0.012520157370890947,-0.1262417682446539
2021-12,0.04845327475835799,-0.06990081869997083
2022-01,-0.03662127737778063,-0.11567483862978403
2022-02,0.005485884180525322,0.00035204149549827494
2022-03,0.006908151806128448,0.062089083187747744
